,Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price
5993,11508,0,2.0,53.133224,32.03049,11.0,10,16.0,1984,0.31980935,B,B,25,4756,16,2857.0,5,8,B,244900.25
5994,11863,6,1.0,42.489315,,1.0,8,25.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,123275.82
5995,13472,10,1.0,34.391945,20.439161,7.0,3,9.0,1971,0.08903972,B,B,33,7976,5,,0,11,B,151793.03
5996,9230,43,1.0,35.09421,16.958698,5.0,4,5.0,1960,0.015016892,B,B,17,3079,59,2890.0,0,8,B,243727.27
5997,15749,66,3.0,78.747856,33.88576,11.0,2,5.0,1955,0.16197556,B,A,31,7010,5,4508.0,3,7,B,606958.94
5998,14135,99,2.0,38.74388,25.54285,6.0,4,14.0,1973,0.03349371,B,B,66,10573,1,1322.0,3,8,B,179300.11
5999,2400,9,1.0,39.27301,24.401512,8.0,2,14.0,1970,0.13624443,B,B,11,2370,0,,0,1,B,119163.25
6000,6637,63,1.0,50.376217,48.932873,1.0,19,17.0,2019,0.23861714,B,B,26,3889,6,705.0,3,6,B,267416.66
6001,9574,24,3.0,75.45296,44.78426,8.0,6,9.0,1990,0.11162739,B,B,50,12238,8,1970.0,2,3,B,362621.53
6002,10719,53,2.0,45.848476,31.681011,5.0,3,9.0,1971,0.31392455,B,B,22,4625,11,3855.0,2,10,B,210411.34
6003,14144,79,2.0,46.71254,30.912388,5.0,4,12.0,1970,0.30746666,B,A,30,5048,9,325.0,2,5,B,231778.5
6004,14450,21,2.0,47.25525,28.832323,6.0,3,9.0,1967,0.14966637,B,B,22,4789,2,4087.0,4,1,B,185394.61
6005,6469,23,2.0,63.728798,,1.0,6,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,154567.61
6006,15573,154,1.0,39.388187,19.472597,10.0,13,25.0,2006,0.4605564,B,B,20,4386,14,,1,5,B,286210.03
6007,14957,23,2.0,58.634865,,1.0,5,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,179772.36
6008,9582,11,2.0,46.048603,29.979645,6.0,3,9.0,1972,0.000169676,B,B,36,5992,0,,1,1,B,192771.86
6009,2700,1,1.0,39.1541,39.07142,0.0,5,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,133824.73
6010,6311,23,2.0,64.28148,,1.0,12,25.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,155319.53
6011,1379,30,2.0,63.096657,,1.0,2,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,185618.94
6012,5788,69,3.0,76.44159,45.867317,10.0,10,17.0,2001,0.000991363,B,B,33,6783,3,,1,9,B,494798.66
6013,13538,78,2.0,41.338367,23.266062,5.0,8,14.0,1974,0.219006,B,B,28,6746,3,,1,4,B,182874.02
6014,8528,1,1.0,44.765423,43.277164,1.0,5,20.0,1977,0.007122317,B,B,1,264,0,,0,1,B,158132.02
6015,2380,55,1.0,42.84252,20.103975,8.0,6,14.0,1994,0.041365445,B,B,31,5569,0,,1,4,B,182802.42
6016,12758,64,2.0,56.2036,34.2929,8.0,13,17.0,1988,0.13564979,B,B,46,7960,6,350.0,3,11,B,339230.94
6017,1939,6,1.0,49.3153,,1.0,10,25.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,136562.34
6018,14745,39,3.0,72.5992,44.563755,8.0,20,21.0,1994,0.42882583,B,B,25,5011,8,730.0,0,2,B,303995.53
6019,6308,90,1.0,41.33846,19.550829,8.0,15,15.0,1975,0.26508868,B,B,37,5288,0,1937.0,3,2,B,229025.1
6020,14695,91,1.0,33.10413,21.646847,5.0,3,5.0,1962,0.33389154,B,B,30,6564,1,,0,0,B,148274.1
6021,7361,27,3.0,83.95088,85.84653,1.0,14,1.0,2015,0.072157584,B,B,2,629,1,,0,0,A,245183.83
6022,1344,58,2.0,71.2314,67.09565,10.0,3,5.0,2017,0.43788525,B,B,23,5735,3,1084.0,0,5,B,179666.61
6023,4492,74,2.0,53.096676,34.61031,9.0,2,14.0,2009,0.13061781,B,B,39,10418,9,900.0,1,9,B,74181.164
6024,10683,39,2.0,49.240025,32.236683,5.0,1,12.0,1971,0.42882583,B,B,25,5011,8,730.0,0,2,B,149679.14
6025,12437,30,2.0,55.242065,,1.0,4,4.0,2015,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,92135.016
6026,14597,81,3.0,66.63228,45.460598,9.0,6,12.0,1976,0.31980935,B,B,25,4756,16,2857.0,5,8,B,343789.2
6027,11535,6,2.0,56.57129,34.538704,9.0,14,17.0,2011,0.24320452,B,B,5,1564,0,540.0,0,0,B,101123.734
6028,11226,30,2.0,63.47431,64.75827,1.0,2,24.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,183096.58
6029,3551,77,1.0,35.831413,20.88302,6.0,10,9.0,1977,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,174444.1
6030,15362,23,1.0,163.28697,161.15527,1.0,4,3.0,1977,0.014072961,B,B,2,475,0,,0,0,B,228572.52
6031,12002,48,1.0,40.81618,41.156437,0.0,20,25.0,1977,0.041124634,B,B,46,9515,5,,1,10,B,232053.88
6032,9521,47,1.0,37.559464,19.03001,6.0,7,12.0,1977,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,166514.39
6033,11480,53,1.0,38.26231,22.764862,9.0,3,12.0,1970,0.049637258,B,B,34,7759,0,229.0,1,3,B,217084.4
6034,10282,19,1.0,42.674885,21.245852,10.0,4,16.0,1978,0.30947912,B,B,35,7715,4,990.0,0,6,B,172021.98
6035,231,55,2.0,54.291653,32.846836,9.0,18,17.0,1990,0.041365445,B,B,31,5569,0,,1,4,B,237650.72
6036,3661,6,1.0,39.362293,38.530064,9.0,14,17.0,2016,0.24320452,B,B,5,1564,0,540.0,0,0,B,125623.43
6037,2579,27,3.0,88.604614,51.8525,11.0,7,9.0,2014,0.051815435,B,B,5,1227,0,,0,0,B,161752.33
6038,15977,19,2.0,44.45783,31.520388,0.0,3,9.0,1974,0.30947912,B,B,35,7715,4,990.0,0,6,B,191001.88
6039,12147,57,2.0,50.373116,28.864056,6.0,5,12.0,1984,0.13321534,B,B,49,11395,3,1406.0,3,4,A,214451.08
6040,9451,23,1.0,58.341972,,1.0,2,3.0,2017,0.03465608,B,B,0,168,0,,0,0,B,116967.51
6041,8391,152,2.0,38.858063,24.322678,7.0,3,9.0,1965,0.042031586,B,B,37,6856,84,1940.0,2,5,B,257965.7
6042,12232,111,3.0,55.033455,39.892723,6.0,9,16.0,1971,0.09344257,B,B,23,4635,5,3300.0,2,4,B,283410.56
6043,10369,21,1.0,40.180206,23.004118,7.0,2,17.0,2005,0.034331497,B,B,25,5487,3,,0,4,B,156573.3
6044,10006,5,2.0,35.53688,24.198832,7.0,2,9.0,1963,0.15081754,B,B,16,3433,4,2643.0,4,5,B,160513.42
6045,13201,37,2.0,49.179573,33.818264,6.0,7,9.0,1970,0.1789168,B,B,18,3594,4,192.0,1,5,B,136888.45
6046,4115,103,2.0,46.144653,31.220802,5.0,5,5.0,1969,0.15134622,B,A,32,5889,10,830.0,4,1,B,223277.84
6047,2928,27,2.0,77.31216,,1.0,7,1.0,1977,0.072157584,B,B,2,629,1,,0,0,A,173714.22
6048,7980,61,2.0,53.828365,30.558456,8.0,8,12.0,1982,0.30032253,B,B,52,10311,6,,1,9,B,259310.81
6049,10038,27,2.0,77.98945,,0.0,9,0.0,1977,0.072157584,B,B,2,629,1,,0,0,A,167936.05
6050,15225,145,3.0,74.32003,43.713085,10.0,12,17.0,1998,0.0,B,B,30,5562,0,,0,5,A,310098.22
6051,6485,1,2.0,62.527714,,0.0,13,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,203074.61
6052,1291,2,1.0,31.309021,21.387375,5.0,3,5.0,1969,0.0,B,B,33,7425,1,,2,5,B,165759.0
6053,6141,2,2.0,44.405144,31.37871,6.0,4,9.0,1976,0.0,B,B,33,7425,1,,2,5,B,208572.8
6054,5508,27,2.0,58.8116,,1.0,4,12.0,1977,0.011654127,B,B,4,915,0,,0,0,B,135468.42
6055,3220,19,1.0,39.532974,19.656923,10.0,8,12.0,1974,0.30947912,B,B,35,7715,4,990.0,0,6,B,141855.89
6056,2006,61,3.0,52.940422,31.440945,5.0,3,9.0,1977,0.30032253,B,B,52,10311,6,,1,9,B,242713.75
6057,14813,1,1.0,41.848343,,1.0,16,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,143414.11
6058,6691,91,3.0,80.06129,48.873993,10.0,14,16.0,1984,0.03349371,B,B,66,10573,1,1322.0,3,8,B,344923.3
6059,13803,9,3.0,73.75909,45.480003,10.0,6,17.0,1994,0.16153175,B,B,25,5648,1,30.0,2,4,B,246709.42
6060,7263,58,1.0,44.14147,,0.0,11,17.0,1977,0.43788525,B,B,23,5735,3,1084.0,0,5,B,135930.2
6061,1349,1,2.0,85.453575,,1.0,9,25.0,1977,0.007122317,B,B,1,264,0,,0,1,B,263461.12
6062,3301,91,2.0,47.020252,29.763346,5.0,2,5.0,1965,0.000995363,B,B,42,7651,1,,1,5,B,152253.33
6063,1931,97,2.0,61.108673,35.62433,9.0,4,8.0,1961,0.30697748,B,B,27,5148,14,1575.0,5,7,B,305421.7
6064,765,77,3.0,68.376205,48.253464,6.0,6,12.0,1975,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,302175.12
6065,8181,44,2.0,39.155766,24.459852,6.0,11,9.0,1969,0.036122292,B,B,24,4378,0,1036.0,1,1,B,183077.19
6066,8889,100,1.0,35.72195,20.555916,6.0,2,5.0,1963,0.20014681,B,B,23,3975,8,770.0,2,0,B,155988.98
6067,3169,57,2.0,58.178925,32.57981,11.0,2,17.0,2004,0.13321534,B,B,49,11395,3,1406.0,3,4,A,210528.31
6068,4476,44,1.0,38.357174,23.479603,9.0,8,16.0,1994,0.12219048,B,B,25,4724,2,1308.0,1,3,B,259681.44
6069,10325,1,1.0,37.662346,,10.0,8,17.0,2018,0.007122317,B,B,1,264,0,,0,1,B,119627.82
6070,13782,128,2.0,58.52487,33.334415,10.0,15,22.0,1995,0.0,B,B,27,4798,0,30.0,2,8,B,247498.58
6071,9558,39,1.0,34.19821,20.981127,6.0,7,9.0,1973,0.42882583,B,B,25,5011,8,730.0,0,2,B,156375.02
6072,6324,1,2.0,62.305298,,1.0,14,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,198613.2
6073,6845,169,3.0,87.371124,64.905205,12.0,4,24.0,2020,0.1789168,B,B,18,3594,4,192.0,1,5,B,295304.0
6074,8097,43,2.0,55.637753,32.0772,9.0,2,5.0,1958,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,552515.5
6075,12602,31,3.0,60.60767,47.817764,6.0,8,9.0,1974,0.15134622,B,A,32,5889,10,830.0,4,1,B,240371.52
6076,11784,55,1.0,35.933567,14.620211,9.0,1,17.0,1990,0.041365445,B,B,31,5569,0,,1,4,B,141846.5
6077,12366,27,1.0,40.08155,,1.0,12,12.0,2014,0.011654127,B,B,4,915,0,,0,0,B,97399.2
6078,9099,27,1.0,41.03851,39.346336,1.0,3,12.0,2015,0.011654127,B,B,4,915,0,,0,0,B,112949.68
6079,448,48,1.0,41.186905,1.6265022,41.0,2,1.0,1977,0.041124634,B,B,46,9515,5,,1,10,B,216882.27
6080,15590,157,3.0,65.20398,42.31901,9.0,5,5.0,1931,0.0,B,B,30,7538,87,4702.0,5,5,B,438061.72
6081,219,57,2.0,47.19227,31.243586,6.0,3,12.0,1982,0.13321534,B,B,49,11395,3,1406.0,3,4,A,201943.9
6082,3975,1,2.0,65.00928,,1.0,9,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,186403.48
6083,12862,1,1.0,54.18841,,1.0,6,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,179515.3
6084,12653,30,1.0,43.570343,,1.0,17,22.0,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,173821.77
6085,11597,17,3.0,77.130226,48.360527,9.0,24,25.0,2008,0.0,B,B,18,3374,5,620.0,1,2,B,586061.7
6086,13199,52,2.0,48.559586,29.707783,8.0,7,9.0,1980,0.371149,B,B,34,7065,1,750.0,2,5,B,182979.44
6087,12382,23,3.0,77.02406,,1.0,9,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,203620.03
6088,8491,1,19.0,42.006046,21.779287,7.0,17,17.0,2014,0.007122317,B,B,1,264,0,,0,1,B,78364.62
6089,14231,29,3.0,77.356224,46.398296,9.0,4,17.0,2000,0.086885266,B,B,10,2277,2,1547.0,0,0,B,309871.44
6090,9668,30,1.0,47.123466,44.616585,1.0,22,24.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,161778.22
6091,16246,125,2.0,43.3533,32.525345,5.0,8,9.0,1967,0.040242765,B,B,25,3478,11,2729.0,3,1,B,209399.22
6092,15214,9,2.0,48.660774,47.194553,1.0,3,1.0,1977,0.16153175,B,B,25,5648,1,30.0,2,4,B,147480.92
6093,1827,27,1.0,38.03779,,0.0,7,0.0,1977,0.011654127,B,B,4,915,0,,0,0,B,101365.586
6094,2904,6,2.0,65.92986,,1.0,3,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,174858.77
6095,11687,67,2.0,54.73161,37.829594,6.0,5,9.0,1974,0.007720282,B,B,38,4788,2,,0,4,B,230049.38
6096,13470,190,3.0,67.42646,41.04434,8.0,9,9.0,1967,0.0,B,B,30,7538,87,4702.0,5,5,B,595468.06
6097,9142,53,2.0,67.77356,44.87707,12.0,6,24.0,2018,0.049637258,B,B,34,7759,0,229.0,1,3,B,279968.56
6098,5541,8,3.0,52.7418,37.350918,5.0,2,9.0,1975,0.43788525,B,B,23,5735,3,1084.0,0,5,B,199367.9
6099,11600,62,3.0,126.89319,,1.0,4,1.0,1977,0.072157584,B,B,2,629,1,,0,0,A,275724.06
6100,13242,93,3.0,66.153625,46.237778,9.0,3,12.0,1972,0.1273759,B,B,43,8429,3,,3,9,B,248222.5
6101,1480,41,1.0,39.31985,21.9326,9.0,5,12.0,1967,0.17505486,B,B,36,10055,3,,1,0,B,195619.44
6102,14198,59,2.0,49.47451,30.057049,5.0,3,12.0,1971,0.30947912,B,B,35,7715,4,990.0,0,6,B,182408.95
6103,15387,11,3.0,60.76218,44.23381,6.0,7,9.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B,223396.53
6104,13820,46,1.0,41.444794,41.696594,1.0,10,9.0,2015,0.0,B,B,47,11319,0,1145.0,3,5,B,228851.9
6105,6888,92,1.0,34.509396,20.464973,9.0,2,12.0,1968,0.4605564,B,B,20,4386,14,,1,5,B,190906.83
6106,4153,23,1.0,32.879524,30.397747,1.0,9,9.0,2015,0.03465608,B,B,0,168,0,,0,0,B,70098.38
6107,3789,0,1.0,36.76516,22.094906,5.0,10,9.0,1964,0.31980935,B,B,25,4756,16,2857.0,5,8,B,155874.89
6108,6496,1,2.0,53.18797,34.8205,8.0,7,17.0,1990,0.025609156,B,B,33,5261,0,240.0,3,1,B,241419.6
6109,16029,47,1.0,41.893723,24.939009,8.0,3,12.0,1979,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,143141.58
6110,13128,84,1.0,40.562553,22.627716,9.0,3,16.0,1988,0.14966637,B,B,22,4789,2,4087.0,4,1,B,169329.05
6111,8209,7,2.0,39.01936,22.77035,7.0,10,9.0,1967,0.035145268,B,B,42,9292,3,2620.0,0,3,B,190173.89
6112,15255,61,3.0,55.21948,37.626125,6.0,4,9.0,1975,0.30032253,B,B,52,10311,6,,1,9,B,227755.94
6113,7049,99,2.0,40.808258,25.291374,5.0,12,14.0,1976,0.012338886,B,B,35,5776,1,2078.0,2,4,B,187254.72
6114,11949,193,1.0,35.78427,20.656815,5.0,1,5.0,1969,0.31980935,B,B,25,4756,16,2857.0,5,8,B,130500.695
6115,16224,101,1.0,36.17039,19.169342,9.0,13,12.0,1971,0.03869299,B,B,28,6533,1,1015.0,2,5,B,195426.36
6116,10071,27,2.0,34.665783,36.07945,9.0,3,12.0,2016,0.072157584,B,B,2,629,1,,0,0,A,103182.85
6117,12737,1,2.0,64.13635,62.63313,1.0,16,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,197792.88
6118,11700,11,1.0,31.895662,20.92955,5.0,2,5.0,1961,0.03869299,B,B,28,6533,1,1015.0,2,5,B,150305.92
6119,13141,101,3.0,63.992737,52.52014,6.0,6,5.0,1964,0.22582495,A,B,41,6558,7,1548.0,3,2,B,162453.16
6120,10086,137,3.0,89.46292,59.65685,8.0,9,8.0,1963,0.049863387,B,B,18,3746,9,75.0,3,1,B,566715.5
6121,2935,154,3.0,78.79219,53.20467,9.0,3,5.0,1958,0.4605564,B,B,20,4386,14,,1,5,B,367001.44
6122,5995,23,3.0,76.90076,52.97011,8.0,6,4.0,1962,0.07577875,B,B,6,1437,3,,0,2,B,165463.4
6123,2796,25,2.0,53.043396,31.464025,8.0,7,17.0,1996,0.069753364,B,B,53,13670,4,,1,11,B,254553.58
6124,8836,15,2.0,55.711178,32.185658,9.0,12,12.0,2007,0.15824905,B,B,21,5731,0,,1,0,B,232709.86
6125,5019,187,3.0,80.87817,81.53409,10.0,4,3.0,2015,0.041116353,B,B,53,14892,4,,1,4,B,179822.61
6126,13948,26,1.0,40.152847,21.21108,7.0,2,17.0,2001,0.19578105,B,B,23,5212,6,,3,2,B,221652.72
6127,7590,113,3.0,94.417145,56.74917,11.0,6,18.0,2008,0.050755568,B,B,24,5469,1,145.0,0,1,B,71057.27
6128,6013,53,2.0,41.085075,26.991753,6.0,14,12.0,1972,0.049637258,B,B,34,7759,0,229.0,1,3,B,216505.67
6129,9661,23,2.0,54.590473,,1.0,5,1.0,1977,0.005767451,B,B,1,388,0,,0,0,B,97097.45
6130,12727,44,1.0,39.582256,23.714945,9.0,3,22.0,1995,0.036122292,B,B,24,4378,0,1036.0,1,1,B,201895.81
6131,15060,93,1.0,42.490395,20.122177,8.0,15,17.0,2009,0.041116353,B,B,53,14892,4,,1,4,B,155642.2
6132,3547,62,2.0,86.670845,,0.0,6,15.0,1977,0.072157584,B,B,2,629,1,,0,0,A,170354.88
6133,12789,11,2.0,46.919704,30.62094,6.0,14,14.0,1972,0.03869299,B,B,28,6533,1,1015.0,2,5,B,199260.28
6134,4540,169,2.0,60.71496,54.71492,1.0,19,19.0,2019,0.1789168,B,B,18,3594,4,192.0,1,5,B,293240.62
6135,2738,23,3.0,67.902466,,1.0,4,3.0,1977,0.005767451,B,B,1,388,0,,0,0,B,106173.74
6136,3854,3,2.0,44.859787,32.572014,6.0,3,5.0,1965,0.050900057,B,B,43,10621,1,30.0,2,3,B,151353.3
6137,5068,87,3.0,74.85145,47.853146,9.0,8,17.0,1997,0.0,B,B,39,8647,0,810.0,0,5,B,365098.4
6138,8126,63,1.0,41.132473,22.694296,8.0,9,8.0,1960,0.23861714,B,B,26,3889,6,705.0,3,6,B,257673.56
6139,1135,32,2.0,47.313183,32.634502,6.0,9,14.0,1968,0.13564979,B,B,46,7960,6,350.0,3,11,B,253044.08
6140,11392,93,1.0,36.04705,18.534542,6.0,1,9.0,1976,0.52186704,B,B,25,6149,0,,0,0,B,132149.88
6141,14659,74,2.0,66.94421,67.66071,1.0,8,7.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,212801.12
6142,5146,6,3.0,81.67223,78.651535,1.0,14,17.0,2015,0.24320452,B,B,5,1564,0,540.0,0,0,B,215422.98
6143,15450,37,1.0,36.87591,20.400187,9.0,14,14.0,1972,0.12219048,B,B,25,4724,2,1308.0,1,3,B,184772.17
6144,6286,13,1.0,39.338463,18.949846,10.0,5,22.0,2002,0.0907991,B,B,74,19083,2,,5,15,B,186304.5
6145,6388,1,2.0,66.03302,66.31429,12.0,3,16.0,2018,0.007122317,B,B,1,264,0,,0,1,B,160398.8
6146,3276,27,2.0,62.224567,58.503986,1.0,8,17.0,2016,0.017647052,B,B,2,469,0,,0,0,B,192625.05
6147,12331,84,2.0,40.763767,25.805183,6.0,9,9.0,1975,0.006076152,B,B,30,5285,0,645.0,6,6,B,89917.92
6148,3911,38,1.0,98.41264,97.20109,1.0,7,1.0,1977,0.060753047,B,B,15,2787,2,520.0,0,7,B,434949.4
6149,4325,37,2.0,41.974747,26.325457,7.0,6,9.0,1965,0.1789168,B,B,18,3594,4,192.0,1,5,B,184467.0
6150,12109,6,2.0,52.08285,,1.0,5,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,151185.94
6151,12476,48,2.0,47.751175,29.612732,5.0,4,4.0,1961,0.035145268,B,B,42,9292,3,2620.0,0,3,B,174136.2
6152,5636,125,2.0,48.162304,30.70322,6.0,3,12.0,1970,0.040242765,B,B,25,3478,11,2729.0,3,1,B,244161.12
6153,10024,52,3.0,79.093765,,1.0,12,17.0,1977,0.371149,B,B,34,7065,1,750.0,2,5,B,193484.67
6154,4750,157,2.0,40.040905,22.187593,7.0,10,9.0,1966,0.0,B,B,30,7538,87,4702.0,5,5,B,269603.22
6155,15972,1,1.0,44.233536,45.512497,1.0,16,20.0,1977,0.007122317,B,B,1,264,0,,0,1,B,157795.06
6156,10783,99,1.0,39.649193,23.776169,7.0,11,12.0,1976,0.012338886,B,B,35,5776,1,2078.0,2,4,B,150226.53
6157,3546,85,2.0,54.099297,36.73841,9.0,8,16.0,1982,0.03717782,B,B,52,11217,1,2300.0,1,7,B,262616.84
6158,11769,75,2.0,66.09655,39.964222,8.0,5,5.0,1955,0.30746666,B,A,30,5048,9,325.0,2,5,B,170901.62
6159,10456,82,3.0,77.81182,48.790817,5.0,7,5.0,1935,0.037316453,B,B,32,6748,93,562.0,4,10,B,343812.5
6160,6102,30,2.0,59.61669,,1.0,6,12.0,2014,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,131361.64
6161,15660,10,3.0,65.54013,45.66412,7.0,7,9.0,1972,0.08903972,B,B,33,7976,5,,0,11,B,256363.23
6162,8771,91,1.0,42.339355,20.92615,11.0,10,15.0,1992,0.33389154,B,B,30,6564,1,,0,0,B,200264.9
6163,12808,7,2.0,45.910088,28.620106,8.0,5,5.0,1959,0.13061781,B,B,39,10418,9,900.0,1,9,B,159348.6
6164,15736,76,1.0,37.26223,22.227077,9.0,9,22.0,1985,0.0,B,B,7,1660,39,1786.0,1,5,B,212265.86
6165,11101,95,2.0,55.580795,33.1042,6.0,1,4.0,1937,0.000699119,B,B,14,3369,24,4129.0,0,3,B,238992.11
6166,1332,27,2.0,52.524544,,0.0,7,7.0,1977,0.21140121,B,B,9,1892,0,,0,1,B,124265.93
6167,12574,52,2.0,63.367786,,0.0,17,17.0,1977,0.371149,B,B,34,7065,1,750.0,2,5,B,159064.67
6168,4371,27,1.0,47.934727,18.150328,7.0,6,12.0,2016,0.017647052,B,B,2,469,0,,0,0,B,125183.74
6169,12208,27,1.0,38.85689,22.408821,1.0,17,17.0,1977,0.011654127,B,B,4,915,0,,0,0,B,125387.984
6170,4281,6,2.0,64.59833,61.316162,1.0,15,17.0,2014,0.24320452,B,B,5,1564,0,540.0,0,0,B,183591.2
6171,4213,74,1.0,37.055553,,1.0,4,2.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,125991.12
6172,4210,93,3.0,78.27243,51.10135,10.0,8,17.0,2003,0.050900057,B,B,43,10621,1,30.0,2,3,B,269775.8
6173,9080,21,2.0,49.793606,30.167622,9.0,3,12.0,1969,0.19448927,B,B,47,8004,3,125.0,3,5,B,198364.95
6174,14630,37,2.0,66.68296,41.216606,8.0,4,6.0,1960,0.12219048,B,B,25,4724,2,1308.0,1,3,B,286312.38
6175,5339,15,1.0,51.912323,26.371756,11.0,17,17.0,2006,0.15824905,B,B,21,5731,0,,1,0,B,188574.4
6176,6415,22,1.0,33.184628,22.377443,5.0,6,9.0,1966,0.000995363,B,B,42,7651,1,,1,5,B,152657.12
6177,11194,27,1.0,32.913925,20.035084,6.0,3,9.0,1988,0.21140121,B,B,9,1892,0,,0,1,B,129971.58
6178,4980,3,1.0,39.513973,23.264082,8.0,10,12.0,1985,0.050900057,B,B,43,10621,1,30.0,2,3,B,158638.92
6179,11369,6,2.0,62.497536,,1.0,7,17.0,2016,0.24320452,B,B,5,1564,0,540.0,0,0,B,169595.38
6180,16158,29,1.0,36.43063,21.195456,9.0,12,12.0,1968,0.06966034,B,B,31,6119,4,,1,2,B,204550.69
6181,9729,138,3.0,64.10719,47.844975,7.0,3,12.0,1972,0.0,B,B,36,6714,2,2672.0,0,2,B,86299.055
6182,6685,1,1.0,43.099857,,1.0,18,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,134672.27
6183,4417,1,3.0,81.14356,,1.0,12,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,196269.45
6184,9512,0,3.0,76.773766,46.48609,9.0,7,10.0,2003,0.31980935,B,B,25,4756,16,2857.0,5,8,B,384840.2
6185,15425,28,1.0,36.438282,18.403963,7.0,6,5.0,1958,0.11853738,B,B,30,6207,1,1183.0,1,0,B,160891.08
6186,10195,27,3.0,50.841084,34.225563,8.0,7,12.0,2013,0.072157584,B,B,2,629,1,,0,0,A,143545.02
6187,14792,48,3.0,76.432846,49.860317,10.0,12,16.0,1979,0.041124634,B,B,46,9515,5,,1,10,B,385730.56
6188,4656,61,2.0,45.611332,32.258427,9.0,3,9.0,1978,0.30032253,B,B,52,10311,6,,1,9,B,153826.9
6189,8348,9,1.0,46.062447,,1.0,7,18.0,1977,0.16153175,B,B,25,5648,1,30.0,2,4,B,132634.9
6190,13750,52,1.0,37.765884,38.644142,6.0,8,17.0,2016,0.371149,B,B,34,7065,1,750.0,2,5,B,114105.9
6191,1688,27,1.0,40.75759,40.103798,1.0,10,17.0,1977,0.21140121,B,B,9,1892,0,,0,1,B,103357.14
6192,4469,22,2.0,42.885765,29.40664,5.0,4,5.0,1965,0.000995363,B,B,42,7651,1,,1,5,B,170901.84
6193,9200,9,3.0,82.148056,,1.0,11,1.0,1977,0.16153175,B,B,25,5648,1,30.0,2,4,B,241069.94
6194,3168,96,1.0,36.517357,14.831255,9.0,6,16.0,2005,0.041116353,B,B,53,14892,4,,1,4,B,183348.0
6195,13177,105,1.0,51.07104,21.655802,14.0,13,22.0,2012,0.06966034,B,B,31,6119,4,,1,2,B,328299.75
6196,6684,36,2.0,39.916744,27.438288,5.0,3,5.0,1964,0.08761909,B,B,8,1497,5,,1,0,B,186210.7
6197,13710,30,1.0,39.299625,39.010185,1.0,19,25.0,2015,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,125253.07
6198,5530,11,2.0,45.938843,33.657288,5.0,4,5.0,1963,0.000169676,B,B,36,5992,0,,1,1,B,168255.94
6199,2092,94,2.0,44.23209,29.733353,5.0,9,9.0,1975,0.52186704,B,B,25,6149,0,,0,0,B,162229.27
6200,3756,61,2.0,56.05358,33.92977,8.0,8,12.0,1986,0.30032253,B,B,52,10311,6,,1,9,B,248648.73
6201,1831,1,2.0,64.57155,,1.0,16,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,163498.9
6202,10360,30,1.0,42.06277,39.82431,1.0,10,17.0,2015,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,102227.31
6203,521,23,3.0,73.45628,4.9332566,1.0,3,1.0,2019,0.005767451,B,B,1,388,0,,0,0,B,109087.02
6204,5391,88,1.0,42.936428,22.289673,8.0,13,12.0,1980,0.1273759,B,B,43,8429,3,,3,9,B,206958.98
6205,10631,88,1.0,42.571617,1.9415207,1.0,6,1.0,1977,0.1273759,B,B,43,8429,3,,3,9,B,130374.24
